20325546,22364170
20567906,27112139
14371487,11355709
26373256,27301762
16833850,25541507
27369954,27956961
13726818,16179757
8729033,18921777
17718590,21207770
25811201,20649893
21344402,20622159
3264330,10656270
9335663,20887122
14344137,25801742
19101776,13353327
18265750,25359753
8887958,19924762
26778929,12837221
24896241,10004423
19081616,26729121
18688296,20758255
16241639,26627502
8413985,17237818
11521951,17267739
8473234,21114215
22553382,9530670
18795123,25354286
19186489,13132305
18499717,25393004
7495005,23280462
17685791,14987400
16194524,24840358
25979400,20085794
19603701,25383207
21650887,14517070
22150227,10278158
25845802,14406127
19288923,26795766
17887158,26686539
24686119,14288470
25573279,21750055
17388198,25914497
25339087,19762256
8437000,9744541
2699656,21541042
24390454,22665494
13961339,16075792
17008412,23127054
15143272,23882960
24540013,10016025
12804504,3804726
14549514,8875701
27213215,9083134
18667084,11863299
27234120,25512927
17119458,11327005
23994679,26325300
17249582,3551588
7177631,17809146
19728266,16885455
14216400,12282884
7866072,25861416
20903908,24532907
12143047,5012852
9769839,22964400
14691702,18975267
11243743,16800845
27578471,17469155
17304710,8538379
23005467,14590276
11307147,17010364
24124066,17056385
7297595,27278609
10476966,13582681
17662780,19787326
17499259,24036716
26301352,11808207
11670046,23718403
16576448,26998654
19185768,25415474
19124045,18616767
16160082,19739726
26318299,14375527
25974475,26412123
10933479,26971020
25395353,25769546
16571275,17843899
22326452,18416329
13625063,22264564
17741950,21590832
20819195,15983084
16454792,25530564
19616896,25802116
5560694,19441783
6849579,14540883
21339007,26712737
16195074,26302212
23309738,25898525
15099859,17610037
21222641,15486588
14178765,17860100
18438824,14684114
9319347,12919050
13242800,25386974
14323338,20279294
10629497,18738464
25440852,18545776
12664409,17322892
11681069,16392506
27061041,26620658
14021200,11707522
8068776,23182340
9546188,24715523
21604020,25576657
6633249,16672525
21247440,19508342
14948961,23883502
5719474,27471955
5882810,26593793
4547452,21971640
15510568,27402095
23067432,26093706
10946088,16052374
20252745,26430458
8099492,3907528
22143540,19599296
21319463,2275582
15540898,26493664
16058407,14108733
9546831,18744906
9857067,5679216
12656999,21048534
25437259,10225320
6310298,25115162
10533558,25821712
7586865,18717244
8115223,21513474
9919959,8533469
4205931,24732176
6368064,3601774
18778411,27859779
19504465,20026056
19021998,12785012
10152534,5340692
20241414,16304349
15989307,26558373
11265811,17901471
11925734,16898168
3700466,26593265
27246097,19421802
25117743,24237575
21459846,17287328
11123163,18563452
9645520,26503151
16034122,5179268
14221837,25701644
11936747,17303441
15587158,16732752
22723098,18639566
10429946,27909612
18699310,25072910
14316224,21588047
10673828,21020097
7748962,16081810
24740945,18364383
15891315,27797324
26010820,26375272
16242112,22089689
3521430,12686240
9594505,15585243
2139148,10841528
14090353,26739547
2169262,24613559
12417244,13157968
4866453,26657499
7468795,13575945
16450618,23557980
18398329,12019730
16175881,24968438
27267672,25632419
26360733,26627333
14633206,15118280
25537660,18447887
8575371,26765269
11221990,17914932
20918251,21711537
15982213,8665450
14750679,18454735
18172899,14571971
17187759,15848833
8315567,8313190
19033878,18727657
14497258,27842488
14076242,14554378
24648492,25152278
23116519,16739054
18716109,7626823
4426428,20740923
15993521,23244580
15032780,10487827
11596489,19663873
26589960,21150858
9264248,16747542
18713546,25652871
19920110,5031824
21936700,13594511
12792822,26398652
2637207,15387926
15709198,16852556
23458196,18718874
4062549,20338914
14097144,11282058
25687395,22191124
25786281,8940110
2378999,8471208
10799442,26429265
18457041,11760402
27890730,17973606
13821872,16932032
6825333,26462981
13134217,18924894
21370466,20865494
25790574,12774073
18045059,16672438
20993525,19188378
20157811,21826169
10223927,6173838
20657284,26306037
26112848,22086301
23649326,7632263
20879693,11228791
25151679,23673481
21694735,1749375
10117835,25688289
21013437,23891126
3301713,14062588
11510315,24501690
10026935,21618949
26879104,12272602
21344986,7373406
15871260,19978876
5000567,20189532
12698413,6608715
18802440,26430332
20087785,25450281
25376588,5200672
25415354,22779171
9105823,21665663
19918833,11487079
17589513,22416345
23299921,25386037
12788004,4522304
13826040,17552914
1575187,27373382
19071015,19762789
25661081,27158070
14456378,21342060
15170000,24794361
12227059,27491077
24122525,9748033
15848275,26750719
10694710,25841302
7685550,14547307
10721335,15879931
10786219,22974474
27280705,25937205
9088499,25560995
13949053,18234212
18525322,14621340
27638831,14102910
10555519,26883634
25013728,25964185
8578955,5565885
8481518,12340001
17181842,11706591
20167431,17381600
7546498,13446054
19636045,15713662
16539538,6456306
11961560,13641414
26432738,23461955
6288803,18864119
15275762,25022108
16876877,9305734
27112389,26808679
28085035,8679371
18140261,13828535
14125292,19676724
8585188,15429159
25262144,25839754
17788166,21289045
5179158,27493370
22090045,8623072
26270059,9629305
20838652,13301904
7205967,14394929
24488943,8059263
21253519,10297397
3086121,18496551
13559758,14579509
16969436,13155253
20122319,27414870
13506588,14279414
17176245,13062774
12454798,21850033
7983670,12333850
10522471,6194525
24519378,15667270
10192836,26822800
17359023,25386339
13886041,25909577
18730561,16770941
5621714,26389393
22535124,16731886
3124497,27285888
13256067,12635702
7992610,24977249
15265020,26684643
19822909,27648259
10538234,8932551
13160734,12677290
16952361,13304322
20083882,27896713
10788096,23307327
23365713,7214139
17694258,26003168
12278659,15227413
17136039,8860876
22932125,25451334
3410687,22689011
23267553,25888076
25312732,24997098
9873435,19490665
16795039,14239238
12979993,24855959
9182364,16301074
9700819,18563292
10408330,25741583
19212912,20034457
14195297,25766634
24883377,3233226
16917832,24779875
20750122,6861748
17316748,25748931
11543442,17249041
17755595,20807840
19589215,10815237
15679231,26567441
17054317,19955915
14806180,13042517
20491703,25265879
10019882,11580119
18909554,14747245
3617997,27402134
13190117,22079492
13077578,17718115
27794115,24768322
8932796,19395718
12736988,27149015
25547184,18279868
13309638,8867512
13259587,11979641
7105195,27336304
17591242,25684209
8686351,8590280
11697415,23885494
15651439,13366675
1723390,25228495
2506701,13660793
13928906,26983830
21358208,16917619
11712886,10634692
10101518,27267159
7092401,20251129
17007934,10974074
17075518,25646693
10648971,10653253
21666325,8513090
17270423,26828533
8357204,13851549
13028192,20637122
20485357,20476167
21870290,21358822
16609680,16980673
6399549,16696449
18340801,14924385
21290604,6995300
20010960,13842267
25822204,18311395
25310042,23928585
25946015,17584813
20835097,25634540
25010441,6151077
25490905,6115742
20127250,10036006
13960699,25324978
6727031,19469718
10447143,23061518
23718462,21889435
17866759,14728690
7298312,5529944
15701305,25246989
6438307,19159758
11867373,21132257
9951110,25161560
3985028,20591363
17671034,14018458
16993913,20571046
16022124,27638695
20085998,19420853
20305460,17223624
25824813,3572737
17289518,28034979
17150503,28059766
21618530,18928243
15127233,25767894
16146614,10321419
25510163,5217179
26506236,14412500
1694584,17633910
13280347,12372374
6568139,21852581
25121314,18363680
11147863,18357966
3392091,22847270
12183808,21989143
5126027,10798941
12745084,4916260
18876535,25735760
9239338,26003866
9205625,9144370
13729615,19394239
25844975,14311920
11901976,18255817
23371037,26507268
22552741,27239788
18023859,27107729
20991537,14089731
18777987,23963786
8066538,25870989
10208550,19145952
23231346,18408624
10110338,26567715
16102353,13741422
20507260,25376549
14858396,25158103
16928807,10450978
20287854,20682108
13325184,17078787
27640319,20540709
25421800,3186632
16107844,25368442
12669473,19954499
22727096,26414019
22239242,25400455
7200529,26344630
20231422,12462356
27716340,20123578
16294548,22845028
9861643,12459467
22835017,13037158
11384391,25664688
6194633,14729951
10420620,13827528
10567721,26422926
18193726,17249364
19846102,16862491
20512938,26012845
8785097,25628095
23744933,15418771
23669782,26432165
11313671,10194865
25452764,19820162
10828865,19063381
2882555,17718455
13755741,21625469
23431133,17489621
5693267,21194986
22068551,11473838
19258299,26999797
13987764,12298412
22031547,25546910
16034117,27281194
17915180,23688259
6458743,20432486
2659449,16403312
26637950,17811114
21373439,12749947
19104358,18069086
10367004,5929864
6449472,3644303
14235320,26567724
26015532,5844455
15509652,20396022
25457072,8657561
18274057,26067493
18032134,14854796
8572474,16168210
9243882,7226263
18553551,6478556
14797995,26072625
23937735,19708091
14020946,25674388
22815293,17136071
15814325,15765144
25398736,24416441
26727396,25386312
24810595,25897600
13603649,25621523
24541771,25590035
23415714,25984701
9898109,8068860
10250770,16318759
13462077,19720495
17616806,12906344
19271859,20079118
6212851,4025904
11527305,25349803
20318665,11469717
14516649,28017213
25576552,6634280
14003184,26693213
24518742,18857485
21071139,17606846
17147086,26878882
15860526,17217040
21583469,26354850
15011666,25547703
10866817,8960451
9263263,25435332
14001502,11325676
9043074,23515198
17809927,21001917
7472146,2832180
21104554,27424242
14050455,12554156
14696774,16387639
1728760,24933846
11213051,19524811
17879665,12599146
13992941,21041459
21121717,26931589
14458300,10007835
26293167,18361150
11357970,10841985
14499838,11703042
19842974,17646483
25620333,10393542
6903611,7967944
21634069,23002680
5837514,19720036
16264769,15051875
7182503,11778052
26752549,27147705
11578099,17619621
7077041,25830167
3891412,20333149
18634631,13694597
8487858,19143021
10392628,15863725
3417603,21583802
21602479,19998093
27069614,23768262
8407360,25720289
19714587,22301242
17137659,10693373
18666997,27345872
22140433,17323943
10927797,10753320
5970690,26870479
21344445,15182856
25343677,8586150
22379253,27267380
13285077,27109420
19898039,25633351
16113802,26849574
7441788,7813377
27888962,19865078
24753370,17127180
14237445,9744482
25611578,6456486
12144756,26540840
11413265,24617761
18068631,24444799
4279199,2820687
12549926,22992293
8521261,22216655
22281596,25450053
5097986,25003919
9675075,21521455
7709756,27274618
8779899,7032073
25462244,5314400
12212947,17142634
15809203,23260621
10114117,25950315
19785202,23045059
3653134,25378026
2236409,26883146
15751498,10843557
8230963,27298796
26801446,14043892
15980269,22231666
25037498,19426989
13001179,25982086
26004474,25187636
4575598,24949197
14285880,18448670
25173496,17408597
14293126,27361326
16976329,26407702
9822081,26300015
23808109,27404600
15116342,18674862
21558865,20680527
11450194,11410874
20823103,21596060
11477352,18164849
27756717,25413064
11879006,24669255
11757054,27424692
3137846,17031706
12086506,22686437
21167468,15897666
26335794,21658933
14933484,28013964
26629874,27755922
20319453,17230557
26362692,22287962
16725641,18093872
22326065,27534764
10360976,13305946
21154366,24310183
21121337,10490227
23137812,10010192
18805658,14370344
20899059,15197150
8832292,11170395
26296811,10403856
14582904,15386259
23664542,26359440
10053427,19739724
15162439,3462970
15932610,22706690
9676577,27666538
17115521,22197533
25432040,7507933
8496096,20467422
17464814,8348509
24908556,13559005
24666252,11284779
19360222,17945093
14771529,3147473
25480952,26479631
27101389,6147579
22928001,15258710
16697706,12380376
25665627,25134572
18265123,28015792
14949512,25960107
11952566,26640249
12122451,11380435
11194602,15486200
15855305,25497964
28095759,22333356
11382319,13550142
27238561,23262490
25727315,27509676
21920700,24390157
6252197,10365327
12721069,15302027
20058764,23934241
27510451,12606973
16067753,12269972
10561580,9996723
21959920,13114578
16607515,11470100
21727529,18747465
25414883,3734463
26289678,12836750
14365793,23460109
22733693,12992321
10682955,14859851
19183692,6052824
9939042,23259461
14048814,25856413
17812155,15774189
5286963,17144326
9567374,11572229
26660832,22638053
12657927,27019786
4548355,25478586
9505858,26340942
18610310,15451422
10710879,11563543
11986572,16221273
14504808,11951534
6144826,26405437
17968899,21199536
17040330,23031441
27477934,18694876
11919539,17067092
26796098,6343482
22025246,17632357
18808272,18336760
25439824,17639516
19624073,25440395
18934433,27849143
20862876,22785566
20302478,5156444
27251388,12190050
11051284,17811806
8612683,20451784
21955312,26886264
21464245,25271136
18573125,23616262
