14218984,25515963
23447556,11931879
10154941,26579178
9215562,25318581
21850829,18283700
22478634,25997454
25517117,25087552
19078718,10036006
15086658,9830739
26374582,22565738
13600841,9219132
25211306,26873413
27431567,26883561
17231000,16039936
5576575,9226491
13307822,26875942
3815277,25841302
14921099,12372374
10697519,10636656
16795039,18070651
15598518,21704263
15744538,11979507
20508730,18212880
8465370,16831214
17815520,26629726
14924701,17255593
7941699,15766968
18237860,21472521
26754953,22080115
20476896,15115485
6630786,25383207
6352567,26509193
23299287,25943672
20573618,26004766
9056323,20337431
12319808,14541252
15898629,16083128
16721098,12190050
17362180,15387926
8771528,25412418
16558490,19679363
16096916,23538724
10614061,13586751
24890875,27570228
2089977,22887383
18852465,18936986
16433034,15774189
13098056,19913899
16170480,11800280
15046673,1814977
16963240,1638027
15742425,18701199
8744670,7663032
20305460,27203801
8604223,27540571
22359233,26370570
5601039,25644805
9248708,23013918
6409914,10486852
19740483,26812342
15431644,19754804
7566290,21967202
28007736,12208105
11866622,21480453
16497352,18389358
25465799,23205841
8308912,12935409
3575726,26304350
7925296,12377779
19249896,11717055
23674354,15512357
8915034,6799454
13309054,5012852
26593461,22252253
16482543,20521902
4409483,14967352
25626859,2660316
9800608,25932264
9786675,28119650
10328921,25923247
26506236,8738950
20442409,9219272
10795623,21830456
26817482,8062756
25428968,11343029
18077811,12303981
8860682,16865706
21852869,27557486
5979363,11794458
15839643,26805372
13814827,27349176
26808820,17408597
20331063,24760696
9685970,25513834
14628019,5988699
17632979,19865448
9277162,17676177
23515035,20666107
20419070,4284713
24001034,14832804
9711607,22243264
23967812,9629305
16686489,6014182
10761364,17813073
18638276,9590628
3308289,6457159
21698032,19224772
21097264,20040243
6689331,20478819
15951374,18283471
14980911,5168565
13959278,20834691
23809508,14805966
15828879,25829661
12394352,6856264
25733489,27351607
25664457,22618351
8863898,20492011
23907234,25922383
7962240,9107666
25239422,23383248
24103974,19317661
7342771,8836842
20081393,20321420
13222054,16739054
1783604,6150855
25520877,26471138
26510550,13596589
11816526,15955280
2391766,8815971
4349796,19505525
7886694,27421301
18758821,27147705
20969104,25978438
12241808,13009583
25373326,13630761
11786725,26847534
15445816,25821712
12438684,27347660
17008412,13659562
9113289,9711352
11692564,14776016
24538959,10916696
16571344,21849524
7863548,14735576
24131583,9194589
18505862,27139762
25376651,10361432
16086333,10594233
20493654,26566327
7643589,14201653
24541075,19270094
11632065,16748246
25364928,26561936
7616453,26003905
9961111,12619092
24358348,16056188
15680713,27045983
19280543,25861202
22125151,25450198
21432462,14826947
25539650,20080034
8686351,25947071
7699376,25556122
16754993,22024053
25447080,12255017
26755278,20247774
18846603,26307133
26005138,27249390
20580400,24626718
9141266,8150048
12038095,9311166
24933753,25883039
17423554,26442961
12273959,9071484
24968748,17530251
12262651,26012241
15409727,17733644
15052213,6528453
12973186,24149210
17191648,20163455
11046981,15096971
